R1_Ia,R1_Ib,R1_Ic,R1_Ia_ang,R1_Ib_ang,R1_Ic_ang,R1_I0,R1_I1,R1_I2,R2_Ia,R2_Ib,R2_Ic,R2_Ia_ang,R2_Ib_ang,R2_Ic_ang,R2_I0,R2_I1,R2_I2,VA_a,VA_b,VA_c,VA_V0,VA_V2,VB_a,VB_b,VB_c,VB_V0,VB_V2,fault,fault_type,zone,distance_km,Rf,load_factor,correct_relay,t_R1,t_R2,coordinated
191.26712497618865,1982.785157383414,1757.804978147405,-36.2115514743768,-174.6538687419584,34.49651746640954,263.39148861977424,1275.5097753896623,848.5312586258202,193.97300686634148,1981.714553903232,1780.117641752141,-36.19057357177401,-174.99806921120555,34.662619267381444,266.2787207044772,1252.2933914389614,851.590607377979,75893.59215375822,67802.14946678837,68728.573223932,1954.532142548381,4206.839840113299,88658.82927527903,24821.40578527932,31278.335791720718,19229.271686499407,21567.396771544285,1,BCG,2,82.21818181818182,10.0,1.2,R2,0.5164676049265107,0.1503674518535356,True
100.22375873391744,1945.2988302493472,1620.988842095004,-33.48274478260621,-171.95311344376958,29.606968806653075,224.9855666871374,1174.6978065087442,891.6941677579658,100.43391397981001,1951.4696127467969,1601.2932740979288,-34.34831008045766,-173.97958955429013,29.45428862734593,228.68283959871155,1144.9852574687325,865.1820518285239,77038.25994638413,66810.54040920529,68775.18614789446,1637.5020489587343,4323.1029211430105,84414.01009182508,25556.01571291898,36968.02159616685,16236.299102101906,22407.065376540177,1,BCG,2,82.21818181818182,25.0,0.6,R2,0.5212247723957035,0.15141432499921104,True
166.62862856628925,2019.9737350726534,1633.5502010525279,-36.01781105630346,-172.01453549052002,31.327726586135764,227.76774211466085,1221.167144944681,868.3038922202985,163.23252192943252,1993.707007828084,1677.292407419797,-35.25581484409216,-172.07163428363913,30.987248292694378,224.31147981461748,1202.0692660994807,883.837825479025,76647.38162782157,67805.79729136915,68416.51245092321,1699.1923995571944,4463.67252381243,87903.5895397033,25927.240064937505,36658.38302619606,16158.649037856567,22517.157394560258,1,BCG,2,82.21818181818182,25.0,1.0,R2,0.5119172624546716,0.14996062791135414,True
188.34726314630743,2021.2683563730393,1695.730428487658,-36.77703029388649,-172.23092246993875,31.817277938667875,223.45841144894018,1242.2910641994508,884.3879477108746,192.68824448320277,2062.3881590758415,1686.6336697512966,-36.542569918883615,-171.9457628414025,32.748550684443444,225.79101660749964,1219.3083749495752,857.7703688651275,77033.32030675004,68194.68454070047,69030.06560632994,1642.7246357579097,4296.811262069814,85258.21723124741,26019.775697470566,37018.283961374305,16438.498878412014,22228.44153688573,1,BCG,2,82.21818181818182,25.0,1.2,R2,0.5117617670433158,0.14771623468692024,True
98.71899492908747,1967.622040217789,1576.6991589303097,-33.94481536785106,-170.49333383176076,25.957977903728068,169.44410284843443,1119.1506437471392,913.9063045239409,101.37130308798938,1975.7933313100098,1581.3338020583544,-33.124112762393565,-170.51204674072255,26.3578253023513,169.16614787104223,1117.7448479952282,903.81551209216,76907.39167639849,69559.11022452984,69843.7269563343,1274.1107766503542,4513.417188882458,83706.51591237666,30845.908645435575,41148.95558727799,12121.10861223194,23788.338627708687,1,BCG,2,82.21818181818182,50.0,0.6,R2,0.5183706839623292,0.1505700298761161,True
164.8033240929965,2037.7501586516084,1618.0106214635769,-35.75116274948388,-170.37351887299192,27.322193573532907,166.60468865800962,1200.1779425828886,902.7831383666716,162.05509659231177,2000.8853179179885,1587.206450970018,-36.23772768204629,-168.68229260205862,28.633465574959306,171.10439081416723,1178.9329126023997,896.8503636755979,77474.71085294758,68297.68112731045,69305.6956717453,1266.458833311754,4554.872601663891,83161.6005187481,30672.563832873973,42019.86047141055,12184.99629041026,23647.244075958657,1,BCG,2,82.21818181818182,50.0,1.0,R2,0.5097988008317168,0.1497193062465123,True
194.8431063843563,2007.3068632574189,1634.4129778911756,-37.05023579134953,-170.11102176341828,28.609061942964438,168.86520936633488,1196.4614879264982,913.8676608184034,192.11308957697096,2018.017086050494,1608.695537500465,-36.80283829593936,-169.7818580816309,28.20433512855229,171.49398307037052,1201.6363035576207,898.6323181332652,77133.06997729746,68841.65495933573,68636.58564644113,1278.8979364200463,4566.670083008299,82105.0164510393,30703.059300130277,41441.090934934895,12287.687387353253,22872.579103813012,1,BCG,2,82.21818181818182,50.0,1.2,R2,0.5134488712957649,0.14914987442979497,True
101.54069004521673,1738.0157823889529,1721.8109439005916,-32.91586181729894,-177.6604203510206,32.5373792352771,275.43668606448864,1156.2240463954279,796.2530386417321,101.06668890427945,1762.5614232239293,1703.3811097566904,-34.53219972609274,-177.5677052195943,32.62781933035859,275.7718135195671,1154.231475631126,799.6648272736828,76811.43460785,68576.8632278617,67044.44520374449,2048.9692112770463,4016.113045841069,89075.15744970675,28191.168615832576,27925.873700997498,20075.132520685296,20586.634587381952,1,BCG,2,85.70909090909092,0.01,0.6,R2,0.551153230565235,0.15872116047788437,True
160.63028060762898,1803.7420123433883,1743.9606229125816,-36.143905600916284,-176.68576365671163,33.60559369691713,270.8290373999785,1218.9090072109714,797.0485114177917,163.00032493266968,1835.3600800645015,1746.8926739196359,-35.971057556241334,-176.82332537028654,32.22950358813142,279.76449134811503,1208.5718343555068,798.3978253290405,77246.79088328285,68775.35288739165,67899.82706780161,2064.241387024434,4025.7099152759015,90501.99510349055,28225.93388719465,27848.63267834708,19567.711606575525,20653.741636626317,1,BCG,2,85.70909090909092,0.01,1.0,R2,0.5409283905091882,0.1557355414125678,True
189.28048739100797,1824.4762817258775,1803.6510995852293,-36.220621475745574,-176.632249449422,35.388364927496816,276.9489644529019,1232.820115445443,790.8937254663789,192.43512589547535,1834.0812535634298,1789.141326864033,-36.44868151739431,-176.52930582326928,34.42019261533327,271.5673126003342,1214.0915413717505,812.0335382939496,76305.67823172903,69022.87580977335,67567.36485782664,2048.587767954975,3982.0819481209196,88653.77146651337,28449.52680307677,28343.8505148211,19553.860450445864,20562.920823630997,1,BCG,2,85.70909090909092,0.01,1.2,R2,0.5378544877211097,0.15578602864215527,True
100.55953201215036,1781.540174274766,1716.1513457751678,-34.097527414976845,-177.0028163727049,31.518787962877504,275.5470850848716,1140.6661472971234,808.2201111716998,101.7929472993819,1763.684543131932,1740.5689547468794,-34.17588182937265,-177.75322414289846,32.52429646954566,274.889980992289,1139.4424216955813,785.9025555762249,77003.40789798366,69395.38278361635,67695.66293998499,2061.3683211291027,4025.85984300505,89643.42858406602,28089.725498233627,28488.58067654788,19724.490195252365,20388.179257391654,1,BCG,2,85.70909090909092,1.0,0.6,R2,0.5442983915925104,0.15867330186791867,True
164.28282307105027,1821.8902239320187,1761.6607714677157,-35.433365786065536,-177.10534491360139,33.62628635906849,273.58835744417473,1189.462095052189,791.1814821774334,161.51128333889636,1830.3487156018773,1735.92195669601,-35.69766397225514,-177.87841836308198,33.09233186733264,271.4097649062512,1206.9131828865738,800.7219045773859,76846.27084225618,67896.23250174885,68525.42902524387,2025.7234180880375,3924.4440575874373,90092.02182560839,27888.709165946977,28597.066966822804,19891.429172856784,20493.423739339305,1,BCG,2,85.70909090909092,1.0,1.0,R2,0.538234102372538,0.1559337721391668,True
194.9432571855705,1860.205514508249,1794.3891831784829,-35.864230035605196,-176.56502639261703,35.38151344227447,274.65879468148887,1207.8296978896649,796.4185134007632,194.31503511083645,1813.9614957091114,1770.56635711561,-35.44609882809604,-176.277802759444,34.338828642560514,274.54363720972367,1256.096312195693,792.6213678043716,75930.3769461271,69473.05066956131,68418.8594409999,2029.8670514439984,3985.6594092911655,89630.2136935617,28382.139062081864,28946.451481401942,19541.00736228156,20577.29286006528,1,BCG,2,85.70909090909092,1.0,1.2,R2,0.5327162121518574,0.15658929667298807,True
102.53554937423706,1810.7534304162205,1718.3072678340693,-33.87267927627811,-177.00736294548875,31.781803200588946,264.2623934409698,1161.5158105990492,805.3371847904278,99.1166150332667,1781.3828537603044,1729.6104655014692,-34.391725152826744,-176.62059863341744,32.70281953287244,264.53877119611695,1120.221066995047,794.5842694097772,76117.95485366636,67226.33778865897,68932.27696829109,1997.4117233600516,4054.581959651204,87689.65367551117,27037.160261465073,30922.299121722008,18838.818313190248,21125.571182408865,1,BCG,2,85.70909090909092,5.0,0.6,R2,0.5398811429128572,0.15792681076861628,True
164.83828392641382,1865.843428256566,1719.9172418409507,-35.98949414896097,-175.7824821872518,34.60683303827317,266.3446021729451,1207.9279329381313,809.8622520036259,163.2489919243421,1867.4358369422234,1757.22395074785,-35.039639149011904,-176.04847491387488,33.446990497410006,267.5629214925793,1201.2617902673724,805.3066290489022,77278.73680758598,68218.57064278045,68225.77464214279,1985.4481360614877,3990.914571514935,89268.9713395711,26400.20162478801,30789.186520774718,18982.396413565195,20982.114470287743,1,BCG,2,85.70909090909092,5.0,1.0,R2,0.5319231052896358,0.15449079688836143,True
189.29184319575293,1876.7704674661518,1758.4078896283118,-36.044930855805156,-176.21439607837743,35.10660237169582,261.86649830022105,1227.5613617716958,799.423389468254,194.30270410767787,1875.8955210676907,1751.4785448507225,-36.12768140298991,-175.89036288739268,34.63257709558699,265.47076629854416,1225.6063404999738,798.8592127320522,77027.94810832087,67396.29108689047,68217.21600702014,1981.2593117270528,3915.2213470640754,88654.04347338108,27561.736220210114,30578.8175050439,19212.368913727238,20595.22808595992,1,BCG,2,85.70909090909092,5.0,1.2,R2,0.5303992780718365,0.15416926520412946,True
102.96484796101412,1869.02648291268,1680.1674777136216,-32.92155886038545,-176.3270154024517,31.2669478328395,261.9460515458002,1139.4922757516808,805.0029774594115,101.04410728116906,1807.56656032162,1655.892082681509,-34.38419205556285,-175.4335784357138,31.465016997342005,251.70066088211018,1130.6026572684357,814.456324107109,76330.03821588152,68726.84901819675,68200.7695132474,1913.7801801128196,4002.852980466152,87697.44212130914,26374.26690484839,32605.988282873503,18317.16332679344,21014.191321774408,1,BCG,2,85.70909090909092,10.0,0.6,R2,0.5314774083364414,0.15684819293298832,True
160.1944636626503,1878.9134245899834,1689.7482261013583,-35.97464596771042,-176.3224855731428,33.496053715529186,252.17144435416165,1173.9111800501555,804.9209757658531,163.36351344553015,1894.7708644162312,1687.7431765625847,-34.76149880018549,-174.9543786144184,32.92579736361184,253.19011548324298,1168.9193315679813,822.6709792683438,76430.61361309873,69608.76380769954,67910.22569188078,1898.1838854421537,4063.9025814865,89398.05455676986,26891.354784791816,32871.690739330865,18392.37157548915,20804.729079236815,1,BCG,2,85.70909090909092,10.0,1.0,R2,0.5301024719845667,0.15346169744667992,True
196.4104409348544,1929.0040787586556,1701.745945896879,-35.50672122445303,-174.71250826179696,33.92172767732409,253.37525513618323,1206.3157141752306,821.0199570647915,191.76811414494705,1892.8367777906512,1737.5674605253682,-35.81853058074073,-176.1257713505277,34.6187768873282,249.73612244654674,1210.5650905649964,815.2675785135438,77116.73225026298,67596.44576271944,67306.43438921821,1936.0703139107247,4100.865269233844,87573.7461532026,26363.344253952546,32625.347044927705,18350.761315876327,20926.091229627364,1,BCG,2,85.70909090909092,10.0,1.2,R2,0.5233486449389573,0.15353358327135297,True
101.31945017251206,1844.5911054041214,1576.5943508976293,-33.20980134051603,-173.42324318517558,29.373897926094788,221.0290982962295,1105.1691037711437,826.5851734342598,98.68713324533184,1885.351770305345,1550.0645178965021,-34.84132038444322,-173.18337244661282,29.32746863973388,219.92310964624235,1123.1216481633544,838.22527455474,76026.79190262925,68686.27010268079,67776.74755537532,1651.1467359693863,4159.780748050702,85409.53149996238,27303.32837841309,38615.0487181845,15847.154213935504,21498.959771394428,1,BCG,2,85.70909090909092,25.0,0.6,R2,0.5349376276579964,0.15381310344544785,True
163.84316228971807,1958.08635023282,1625.1973753780394,-35.23903261210991,-172.6298898479662,31.837755849664756,220.49868969318433,1169.7356331016963,839.2016394420182,163.15275012651975,1909.263866439545,1599.0403753582907,-34.83361834662945,-171.75440130089783,31.687533482924678,218.42260768960728,1165.0671604470704,817.6515606753547,77850.62464056256,67625.38797780154,67643.07736169982,1637.994974975371,4171.2778174071955,87356.6069668741,27347.477640622994,38743.90113642551,15919.390276527183,21477.976626943204,1,BCG,2,85.70909090909092,25.0,1.0,R2,0.5195821177380375,0.15292741886349423,True
197.67651311479273,1998.1339224801175,1638.630727571188,-35.41605223782692,-172.353351163745,32.56801535150131,219.79304104861728,1223.4920047522128,848.3697743519007,192.8272924187363,1970.6494161764335,1603.7610229693419,-35.90200100161568,-172.2163796193373,32.65945453467883,219.1685309856536,1190.281347955261,845.609403796601,77450.0192501282,68227.65842337615,68854.48420085767,1632.846256093029,4184.928751205801,85988.81312856151,26765.81777425145,37960.56566563304,15604.935428937533,21489.26346835501,1,BCG,2,85.70909090909092,25.0,1.2,R2,0.5145697154116541,0.15074694338496175,True
101.80847403741733,1866.5330497677662,1502.2329607527192,-34.63746932191229,-169.84112022389837,26.629169565217584,166.1033797765703,1061.165705034464,867.1158618167706,102.2236785368903,1887.0411928959609,1494.7449224352576,-34.38479619778011,-171.0177543385606,26.027972460968314,166.25355854228283,1082.0395850206596,869.893349975215,78078.54136628585,68694.11755150765,68930.32806756346,1249.694729677481,4381.706241216386,82646.62689663316,32510.721866902903,42246.28179951623,12153.582610457179,22781.811450276193,1,BCG,2,85.70909090909092,50.0,0.6,R2,0.5318264166156965,0.15374982973277115,True
160.5895431063208,1956.9352418630224,1547.185176685483,-35.286627416526954,-168.95654737164065,28.247291286789356,162.42984472941689,1146.8667117777813,859.6229621411047,162.1869605256498,1970.314113072095,1543.9425077036276,-35.07778525041133,-169.9411779859088,27.04593763317299,164.85181869879008,1130.248911117172,862.0545405246341,76500.82843189964,68594.2898187356,68876.33852299734,1235.0849046033727,4377.17842320376,81170.6523836321,32027.39892613438,42293.81716065321,11958.511038057439,22307.38739798199,1,BCG,2,85.70909090909092,50.0,1.0,R2,0.5197291321040337,0.15075850554957737,True
190.53152557051956,1995.9215014935394,1567.4125160994834,-35.715460575974035,-169.22121758717938,28.908394358611716,167.93830207344914,1165.7066711086907,854.1311673831881,191.57815484991042,2030.9394420878152,1581.418924199801,-36.01707138866887,-168.9137964190548,29.765652264080114,164.48938145274764,1164.7519831758675,873.3204889928656,75363.92215126245,68397.61276933397,69328.16022688992,1237.5850849809985,4436.404113577581,82956.2883634558,31752.697297117727,42578.262724702494,12093.993704378312,22465.92557827452,1,BCG,2,85.70909090909092,50.0,1.2,R2,0.5148415417815164,0.14872631029495872,True
98.99250443531214,1683.7624298060812,1679.2524076825769,-33.32264192783781,-177.6112632691319,32.92190436717886,265.4118333458088,1127.6294099853283,763.2186884298523,99.40287711957582,1735.7573344375328,1645.5242877820433,-33.777248238086415,-176.58706925461541,32.67565201442005,268.0213127763538,1129.5629026421202,778.4585029047151,77148.41708404408,67822.9433826856,66983.08140172034,1968.5029518325257,3770.9871145137286,89027.26128920927,30883.880659628037,29889.61358677573,19165.06797355871,19662.574735218994,1,BCG,2,89.2,0.01,0.6,R2,0.5601938362967763,0.1598810604941096,True
162.74101670325413,1765.0721741949442,1711.5175410253132,-35.12137606107874,-177.03740054908405,34.12150145234629,265.4660199708748,1183.2494956290475,772.661628963313,161.96884377624414,1761.2497090445327,1723.7680529870859,-35.791472648018186,-177.06912252703168,34.122115378487344,258.75470257306955,1165.205912072466,768.4416820515254,77306.5388966175,67992.32729730503,67667.85014527124,1971.901436691623,3815.333431053745,87597.19782340403,29942.922095741924,29234.92734888995,18899.003347154427,20021.693121397617,1,BCG,2,89.2,0.01,1.0,R2,0.5468524181120166,0.15877712995393148,True
189.81179133554159,1772.6319026909503,1731.195049600217,-35.635653637884936,-177.06648329113608,34.43121170647145,267.71118312367355,1194.4596980623621,776.9469877076588,190.720093271803,1780.4695253196346,1753.7890650387826,-35.81214086263117,-176.13593072616385,35.11185896205516,266.38950732891146,1187.969371248168,763.3974282464675,76306.87575646535,68304.8585138361,66427.3103791879,1981.8797028404076,3876.0617049150137,88569.36090049193,29939.66418360493,29899.175705440135,18764.460216058862,19544.03497189466,1,BCG,2,89.2,0.01,1.2,R2,0.5456741203985914,0.15796498434843148,True
102.26260261913205,1676.7964996350781,1680.1580680888271,-33.290931428647845,-177.28687856287604,32.415154357671426,263.0961922310322,1089.450329991569,767.5741683286956,101.97414051895058,1713.5885482315975,1663.659084885025,-33.95239268223161,-177.6283078854351,31.83153448758147,265.097377151722,1102.9705193124346,789.6663232483338,76594.7840025737,68803.47449084505,69141.80534193908,1970.505355335866,3792.248013475088,87866.16102201332,29324.71363189314,30250.64545606287,18783.553373869985,19871.170184060134,1,BCG,2,89.2,1.0,0.6,R2,0.5608152339696492,0.16086686529175134,True
165.14132997989654,1800.4825647777338,1676.8493478247478,-36.23680801472794,-176.56288824416103,33.94676272272177,259.04151737343665,1162.9724663332754,772.0558709006448,162.31039754934912,1791.8748811409496,1724.840051682185,-35.42824361625412,-175.9803666786389,34.489363432491366,262.8390527053006,1135.295125077427,761.079180485408,76475.61428361983,68855.33836500718,67062.01379727473,1982.0347905626465,3900.2844851289624,88766.40843580132,29978.23714504824,30526.94638784058,19050.696496737874,19925.308863154758,1,BCG,2,89.2,1.0,1.0,R2,0.541417980726022,0.15749096715405903,True
192.42034849867957,1815.1431313012877,1742.6305218132545,-36.70862085039558,-176.34929510568475,35.00561726443377,258.6403110530383,1199.157556099305,770.8123032473565,196.49773633007234,1811.8803604985915,1729.2184510778745,-35.77745646768918,-176.26410652475693,33.98594210370725,262.4389554459585,1171.9816510794049,769.8701581978117,76925.70181936788,67694.66363317425,67938.7846169022,1990.0762053021997,3823.8268376799188,87531.8949061211,30162.07872835626,30376.453088416554,18972.62119619146,20021.750276033952,1,BCG,2,89.2,1.0,1.2,R2,0.5392295570497406,0.1566733584353476,True
100.69568404198216,1724.3260737092119,1615.6118037384736,-33.09693105331297,-176.45909528730024,33.14016474861885,255.28374111809362,1123.845989525878,770.2375962849218,98.94691810053492,1745.9625172541114,1649.8021042387047,-33.46667554401119,-176.48080896442198,32.018507201252845,256.89831693314824,1114.210124113773,775.7937812395265,76445.94877456593,67682.02088193686,68349.31438420241,1915.5686252800363,3808.165528378595,89730.11025748415,28436.662058160287,31882.829185869155,18540.765402726436,20094.867573712876,1,BCG,2,89.2,5.0,0.6,R2,0.5533806497437882,0.15943539663439898,True
161.5467593224149,1779.8903563400486,1673.406029648825,-35.36427096488607,-175.3266560714785,33.45630310761099,256.07560297141094,1160.991631850322,779.2632986451563,162.43356976944244,1815.7862924351782,1686.4493067805838,-34.69519583165011,-175.97987367156165,33.98843932375971,254.8793690831645,1145.534906825749,779.2442479372892,77132.68261217586,68833.75005410472,67936.91877003005,1888.6499332930432,3833.2846483491403,88210.33755182059,29168.45988121021,31590.318375921972,18793.01846890646,19594.817581999974,1,BCG,2,89.2,5.0,1.0,R2,0.5445521452790033,0.1565157408083743,True
196.2789902565713,1806.543738834566,1720.6951378511824,-36.2219150548799,-175.06722278802252,33.57201535834745,257.4071148196564,1201.234909686269,778.7534146519615,193.89045871388694,1844.7854442738742,1699.3744961230013,-36.21772950324673,-176.42076598885967,35.20513883859785,258.7633440755844,1197.5532927253148,782.5001856006229,77007.13921067785,68166.20432262354,69006.65290456411,1902.2749405268553,3870.6849984237015,88528.76319753795,29259.636668134943,31172.561566102944,18662.631564838284,19935.60914688505,1,BCG,2,89.2,5.0,1.2,R2,0.5405089508277409,0.15536549577914183,True
101.07742970645367,1732.416835406774,1587.0309461821303,-33.388442149344684,-175.26151454482653,31.953259610531607,250.37528673908076,1104.829496600683,785.8405325667301,99.7348825842736,1757.5694247945357,1605.6175736446871,-35.13653604999729,-175.7988767566437,32.2697007730403,246.19396954580168,1120.7866601414025,779.5090863237782,76598.25925198266,68135.2171616058,68269.90090408536,1835.393583878098,3877.5758845972846,88440.62811575452,28531.255040805638,34614.14640778473,17918.73968020803,20000.083734146705,1,BCG,2,89.2,10.0,0.6,R2,0.5520599671992459,0.1589345936698745,True
162.8197305427262,1863.144157248608,1635.9667538510919,-35.13390726695885,-175.97991250963338,34.00239173468377,244.52037228555596,1154.951776599257,761.6836085305732,162.86212879223987,1841.4771256964723,1654.8941739252507,-35.526075951224016,-174.84617527443632,34.21405444240183,244.29452808283267,1169.2548880512436,780.6867647412644,75764.60312326699,67934.03560084423,68627.54470445774,1810.6938641525846,3819.1478711021673,87801.1721017697,28237.842271922775,34128.95695335818,17808.057180559575,20329.19253696614,1,BCG,2,89.2,10.0,1.0,R2,0.5323022337281914,0.15549497062999157,True
189.50975985726504,1804.0524594168476,1673.57857122649,-35.79478404577605,-174.71944703992597,34.065171780321585,246.63689918097975,1196.8001108029525,784.8258237261417,191.79389223318094,1857.8644877446707,1682.2749735603695,-35.903977428632054,-175.55080589226264,35.339396601672604,245.40997796834804,1175.9803217917586,778.3278144070404,77155.90464703692,67987.37104937196,67345.8403181691,1846.412796342242,3907.269805128948,87531.84071206566,27846.022907295748,34077.376401634625,17868.976160323837,20215.37053371713,1,BCG,2,89.2,10.0,1.2,R2,0.5408818507023502,0.15485793858695507,True
100.87882859058729,1840.4448807616438,1525.6482031013586,-33.73228668630273,-173.76044432958824,29.583760338673677,214.21975994150097,1078.067149022945,793.361534884364,101.05490081577864,1831.6184041994827,1505.6155680592117,-34.83786830764084,-172.57645062582532,30.80743584057878,214.96901804739326,1074.306796519269,805.2177872155041,76958.39791133924,69046.3795152111,68928.79063989069,1631.2555625174907,4044.7924298322528,85432.87348381718,28612.863642621618,39294.66541636675,15439.790900101865,20591.293364433866,1,BCG,2,89.2,25.0,0.6,R2,0.5355337314151128,0.15588345002479806,True
161.00581962014914,1859.3645325474147,1555.8814456932616,-35.243068039508415,-172.98978620871245,31.963620628392853,209.7849590206505,1150.9065568693932,796.4722303197561,163.45911152011038,1854.1361053771848,1567.108022423425,-34.546952838139035,-172.35849801847348,31.53222251919026,213.3126099817717,1133.0410499527807,796.9952657958976,77414.61759151121,70033.95935341387,69914.47836966965,1569.8346032327615,4104.09114910138,84795.02371617939,28539.060752690148,38912.00773153076,15404.789694322162,20397.654120151616,1,BCG,2,89.2,25.0,1.0,R2,0.5328349212943715,0.1550019300991425,True
190.94710823887746,1924.683268862083,1621.8416814699845,-37.083695477912485,-172.03284831340324,32.184822403809335,211.832761793918,1149.004375678599,815.72243686359,193.93058400761927,1904.7110871109614,1593.1384123877485,-35.66285782139404,-173.12676559181952,32.95447244653061,211.46607130714563,1154.9023501846364,811.7489256520131,77675.10753332291,68387.89755198784,70163.25224379927,1584.0000217927777,3952.650035229957,84174.05177041284,28204.96150616507,39365.00420699684,15677.19228285804,21068.89692242963,1,BCG,2,89.2,25.0,1.2,R2,0.5239176974369546,0.1530944251647647,True
101.49767775199741,1853.679533753217,1487.0419913651529,-33.39726885040361,-170.0200702009539,26.202281957149104,161.1005754539825,1046.9731491964878,826.688299665166,100.22855470588891,1817.8423091653224,1489.996706997485,-34.04487568361769,-169.43684189662002,26.41499953400609,161.48204724394733,1070.045613994637,851.1324558900374,76594.44658015919,68377.71099518042,70993.61687189441,1218.612020351245,4225.380872706126,83506.84330311118,32742.854855020458,42993.634446091244,11768.75216359557,21585.11926290845,1,BCG,2,89.2,50.0,0.6,R2,0.5336401665400922,0.1564330340391788,True
162.9384300852778,1891.1187313370488,1507.1076228309707,-35.50322637221219,-169.58002514116407,27.84948543379806,162.59016527865253,1108.3630904644428,842.8634420546521,161.73550730172917,1875.2903927048733,1490.09026065553,-35.71464668338062,-170.5962415784547,28.478431603442957,163.86503088447859,1097.0974051317062,822.2300655902395,77142.35898336269,68925.84451446735,68795.57398949181,1206.8911865610123,4225.73335031964,82617.52823576692,32822.528036385425,42832.91608945172,11852.879912483324,21464.593943485386,1,BCG,2,89.2,50.0,1.0,R2,0.5284245698645229,0.15419217303821703,True
190.0916903776014,1913.6036799059816,1538.8956102373847,-35.959119151741085,-169.46392603296133,28.896939319805927,159.90013349530756,1137.002166158405,843.3101411270364,191.87377561633974,1905.52962234507,1532.937852747574,-36.186413084312115,-169.15191912396378,29.85366673226272,162.9737826467219,1129.3371579562863,843.5195452035636,74279.23067616453,68736.26535028763,68285.3753160043,1223.2143039500893,4226.022556140403,80163.85449366382,32812.94818740571,43445.886375663315,11847.373325858638,21908.701575201132,1,BCG,2,89.2,50.0,1.2,R2,0.5253883341245023,0.15306434369634547,True
13251.432998883629,100.71796834292401,13142.57937607824,28.001612831090316,-152.96949880682627,164.53905683411006,3344.274734229881,8685.328689981576,5426.0598566668305,30.042264663190675,30.845363570413635,30.591197855108692,-34.38776956870729,-154.33777913621506,85.91602006458552,3.598547524181348e-15,30.505487819231604,4.689932027556194e-15,7185.917604487488,85476.67663801908,7195.894787996214,24995.287581059358,27427.60056406163,101.25870120281351,87824.81158306007,100.20524355661712,29113.47227335056,29299.769264924264,1,CAG,1,1.0,0.01,0.6,R1,0.26815589288950986,-1.0,True
13221.90821396282,164.6766814389403,13169.839845566523,27.88449728811547,-155.52660386503456,164.3914080787567,3355.5391963517623,8814.096702427703,5425.995011053485,47.91375129925283,49.20708276435531,48.34699055687334,-35.66726457653382,-153.77400865395273,84.91268595167051,3.557044708900792e-15,48.76735818845725,2.4161258876803415e-15,7076.1525936486605,83997.40311266594,7292.672845178919,24851.789438955853,27015.36337646817,99.23580312203585,87885.87258462697,99.30638594557607,28646.97636147985,29417.09711934702,1,CAG,1,1.0,0.01,1.0,R1,0.26831025856283863,-1.0,True
13135.943046317305,190.3246310934722,13174.03957717872,28.084922857651932,-156.36438731406434,164.5591711798213,3364.8775112248964,8802.697728467983,5355.24458384628,58.388758679762425,58.015852420456696,57.43042405390631,-35.86620281613743,-155.87895395859817,83.6347921448168,0.0,58.53421943189429,1.19262378196827e-15,7144.996531579722,84927.20562553077,7274.641960196534,24752.28845589451,26826.032766741897,101.59899387658542,86816.71300010962,101.73473413408291,30098.113785445228,29213.110951213865,1,CAG,1,1.0,0.01,1.2,R1,0.26856163121274923,-1.0,True
11798.173506231755,100.476788777918,14204.389165822733,28.404230160409682,-153.31957530617694,167.2352002593958,3142.6159620695757,8657.826112768902,5595.609986589041,29.889607128105684,30.45384342306558,29.86924289564433,-33.77434002508624,-153.71847318375097,85.52934614387952,3.514425233191637e-15,30.06648880553726,4.8478937434597326e-15,15218.62948026256,84616.64914667406,9670.37056764491,23536.611258194374,27726.921653978356,9080.505252386487,87078.99445723707,9605.570648846531,27168.11281728313,30012.661845477218,1,CAG,1,1.0,1.0,0.6,R1,0.2634338369753389,-1.0,True
12244.100123976941,163.82356250576922,14266.242633926526,27.96562771002311,-155.18459641517535,167.326064324688,3141.3920114545676,8539.57935697435,5706.049693861631,48.8960406709305,48.39735221234846,48.54345098039179,-35.879797961821644,-155.45340186375884,84.51271167891178,3.587685297326187e-15,48.263362127057306,2.3538270133169735e-15,14848.887927524216,84044.74067583247,9627.763390617476,22565.611662524756,27852.716290611224,9318.506588251323,87384.26200989884,9565.874033158012,26902.045684211527,29850.462543498506,1,CAG,1,1.0,1.0,1.0,R1,0.26314369413800803,-1.0,True
12165.690398111206,194.82405762735573,14179.8313378746,28.505016000428853,-155.73966269975955,167.59726545688738,3161.4119049763776,8634.434693343119,5618.160082650161,57.78289296261073,58.35343551029897,57.41801730655004,-35.75270557116499,-155.76367745577514,84.49855673470262,0.0,57.30314582706912,1.1833410496011024e-15,14934.675286392057,83389.19664014054,9412.52241156393,23380.045656388862,28041.226409401774,9474.045718773119,85020.71119648374,9409.037526106733,28057.8371013533,29856.56770381782,1,CAG,1,1.0,1.0,1.2,R1,0.26354955479516823,-1.0,True
